"X","Y"
"744.5","445.5"
"218","1063.5"
"452.5","452.5"
"443","395.5"
"489.5","1113.5"
"150","148.5"
"260.5","555"
"234","503.5"
"30.5","974"
"232.5","223"
"551","416"
"735","510"
"350","371.5"
"720.5","533"
"52.5","942.5"
"385.5","1093.5"
"187.5","195.5"
"419.5","419"
"187","246.5"
"450.5","388"
"458.5","384"
"445","797"
"105","1024"
"485","385.5"
"407","918"
"234.5","590.5"
"75","646.5"
"733.5","1178"
"280.5","274.5"
"32.5","209.5"
"265.5","549.5"
"534.5","396"
"213","682.5"
"770","122"
"757.5","436.5"
"445.5","1008.5"
"408","1186"
"569","1181.5"
"350.5","1103.5"
"728","1183"
"295.5","442"
"594","1163"
"309","116.5"
"712.5","88"
"361","1159"
"172","205.5"
"77.5","907.5"
"251","575.5"
"151.5","339"
"525.5","1136"
"71","23"
"353","460"
"455.5","873"
"518.5","437"
"506.5","1122"
"494.5","475.5"
"57","1044.5"
"373.5","1003.5"
"13","114"
"191.5","212"
"290","883"
"135.5","826.5"
"719.5","656.5"
"246","179"
"423","995.5"
"97.5","896"
"612","852.5"
"369.5","909"
"112","1049"
"494.5","813.5"
"173","688"
"165","718"
"128","1004"
"439","1103.5"
"473.5","576"
"236","218"
"501.5","255"
"731","1102.5"
"415.5","1185"
"592","1023.5"
"469","448.5"
"770.5","1041.5"
"173.5","354"
"163.5","343.5"
"316.5","1159"
"117","1185"
"534","650"
"739","680.5"
"649","811"
"68.5","763"
"375","884"
"415","561.5"
"281.5","610.5"
"463","1184"
"682","541"
"132","973"
"445.5","1079.5"
"463.5","587"
"508.5","189.5"
"501.5","827.5"
"65.5","701"
"691","555"
"259.5","1181"
"74.5","977.5"
"353","509"
"604.5","425.5"
"604","4.5"
"55.5","1165.5"
"146","3.5"
"546.5","805.5"
"511","324"
"30","874"
"334.5","352.5"
"458","940"
"390","286"
"732","1129.5"
"754.5","316"
"372","502.5"
"377.5","903.5"
"309","1109.5"
"28.5","1078"
"35.5","1040.5"
"249.5","210.5"
"633.5","1047"
"709.5","477"
"76","828"
"472","345"
"631.5","411.5"
"218","681"
"133.5","1096.5"
"203","287"
"155","717"
"561","1076.5"
"486","142"
"673","101"
"232","1097.5"
"180.5","397.5"
"516.5","317.5"
"124.5","1185"
"404","1133.5"
"353.5","1168"
"340","980"
"526","497.5"
"152.5","1183.5"
"715.5","1186.5"
"469","237"
"415","1054.5"
"163.5","1050.5"
"393.5","405"
"79.5","1126.5"
"518","497.5"
"467.5","994"
"741.5","1034"
"316","1141.5"
"224","971.5"
"358.5","1145"
"331.5","935"
"16","935"
"193","653"
"393.5","883.5"
"617.5","340.5"
"316.5","869"
"4.5","913"
"105","1143"
"576.5","1142"
"759.5","202.5"
"337.5","959.5"
"140.5","12.5"
"766.5","979.5"
"595.5","332"
"630","1140.5"
"417.5","836"
"200","500.5"
"707","50.5"
"400.5","1048"
"534.5","1042"
"386","982"
"268.5","1081"
"57.5","284"
"489","405"
"427.5","943.5"
"455","99.5"
"381","433.5"
"86","1030"
"669","8.5"
"237.5","157"
"657.5","33.5"
"616.5","377"
"109.5","415"
"360","446.5"
"90","229.5"
"598.5","412"
"186.5","702"
"342","995"
"482","898.5"
"483.5","239"
"215","998.5"
"108.5","1083"
"396","1005"
"754.5","250.5"
"19","220"
"148.5","100"
"551","529.5"
"584","1064.5"
"122","704.5"
"659.5","757.5"
"748","664.5"
"150","757.5"
"298","1064.5"
"724","240.5"
"205.5","1096"
"123.5","456.5"
"88","951"
"204","721"
"151.5","432.5"
"617","1122.5"
"184","1142"
"210.5","948.5"
"200.5","329.5"
"364","367"
"106.5","361.5"
"432.5","247"
"236.5","952.5"
"23.5","300.5"
"580","1128"
"549.5","475.5"
"475","313"
"486.5","962"
"117.5","1038.5"
"182","1037"
"75","1032.5"
"299.5","742"
"19.5","1088.5"
"383.5","923.5"
"633.5","444.5"
"531","610"
"533","614"
"243","988"
"559.5","1133"
"468.5","1063.5"
"456.5","667.5"
"23.5","910"
"19.5","1054"
"726","323"
"745.5","472"
"157","1110.5"
"180","255.5"
"332","846.5"
"759","621.5"
"543.5","1031"
"736.5","512.5"
"736","508"
"189.5","195.5"
"182.5","97"
"318.5","410"
"227","606.5"
"357.5","430"
"31.5","1024.5"
"650","772.5"
"456.5","702.5"
"701","365.5"
"101.5","1182"
"486.5","321"
"265","125.5"
"146","756"
"702","717.5"
"500.5","1071"
"12.5","959"
"65","631.5"
"532.5","611"
"210","198"
"5","1061.5"
"732.5","280.5"
"432","158"
"388.5","1026.5"
"756.5","435.5"
"271.5","582.5"
"134.5","710"
"398","935.5"
"457.5","255"
"481","1061"
"134","474"
"695","694"
"544.5","419.5"
"67","884"
"538.5","937"
"585.5","912.5"
"558","1034.5"
"436","342"
"339.5","976.5"
"635","477.5"
"456","1165.5"
"547.5","389"
"367","917.5"
"421","994"
"725","1035.5"
"216","1099.5"
"477.5","884"
"518.5","1001"
"7.5","1053.5"
"208.5","260"
"99","793"
"202","109"
"9.5","445.5"
"663","765"
"69","278"
"716.5","672.5"
"370.5","523"
"472","1070.5"
"11.5","774.5"
"480","218"
"116.5","574.5"
"279.5","165"
"481.5","360"
"157.5","960"
"527.5","1182.5"
"316","899.5"
"638.5","28"
"686.5","1169"
"158","584.5"
"96","858"
"449","295.5"
"524","316.5"
"381.5","952.5"
"452","997"
"197.5","366.5"
"303","1146.5"
"89.5","1165"
"111","1121.5"
"734.5","485"
"271.5","860"
"422.5","64.5"
"168","1064.5"
"269.5","286"
"497","1017"
"19.5","117"
"754","493.5"
"25","958.5"
"445","62.5"
"90","1152"
"506.5","324.5"
"188.5","201.5"
"186.5","1071"
"598","1107"
"610","476.5"
"628.5","293.5"
"523","153"
"70","816"
"403","796.5"
"695","1120.5"
"432","475"
"544.5","815"
"287","584.5"
"240","1054.5"
"94.5","274"
"114.5","1054"
"389","343.5"
"197","686.5"
"540.5","1003"
"698.5","49"
"179","52.5"
"246","159"
"487","512"
"207","746"
"682.5","1162.5"
"20","1078"
"463","603"
"100","1014"
"449.5","459.5"
"124","858"
"722.5","466.5"
"460","895.5"
"415","1156"
"512.5","441"
"200","408"
"682.5","703.5"
"447","667"
"511.5","1087.5"
"56","1126"
"57","603.5"
"259.5","1185"
"674.5","491.5"
"633","469"
"447.5","1153"
"539.5","925.5"
"16","228"
"774.5","87.5"
"115.5","1170"
"465","978.5"
"71.5","949.5"
"386","904.5"
"179","160"
"684.5","53"
"12.5","108.5"
"638.5","1139"
"212.5","1145"
"30","1099"
"543.5","1173"
"48","944.5"
"592","1126.5"
"427.5","284"
"30","420"
"709","539.5"
"214","1133"
"751","1122.5"
"246","533"
"205.5","167"
"725","1136"
"93","999.5"
"197","211.5"
"722.5","1175.5"
"471","271"
"535","72"
"80","1147.5"
"63.5","840.5"
"724.5","966.5"
"135","1019"
"70","1162"
"383.5","351.5"
"508","1172"
"448.5","549"
"17.5","981"
"323","423.5"
"150.5","1088.5"
"136","452"
"374","435.5"
"669.5","173.5"
"609.5","151.5"
"635","503"
"69","637.5"
"528.5","427"
"461","273"
"170.5","1079.5"
"427","343"
"147","745"
"241.5","1150"
"44","578"
"524","920"
"710.5","512"
"693","1157"
"265.5","1172"
"477","508"
"242.5","179"
"246.5","1154.5"
"362","1171"
"423","378"
"173","1006.5"
"558","380"
"319.5","1086.5"
"698.5","689.5"
"302.5","1062.5"
"246","1110"
"550.5","108"
"726","581.5"
"538","387.5"
"548.5","1173.5"
"191","395.5"
"242","210"
"725","51.5"
"466.5","798"
"190","665"
"666.5","7"
"123.5","991"
"513","5"
"731.5","496.5"
"47","118"
"439.5","1053"
"579.5","485.5"
"175","1176.5"
"619","1068"
"456.5","954"
"713.5","24"
"41.5","922"
"158","1095"
"155.5","750"
"533.5","515"
"712","683.5"
"243.5","1045.5"
"692","1049.5"
"738","117"
"102","897"
"214","951"
"268","929"
"423","17.5"
"497.5","806"
"301.5","955"
"157.5","800"
"538","635"
"683.5","342"
"390.5","332.5"
"58.5","1105"
"690.5","1072"
"465","649"
"223.5","822"
"596","1153.5"
"271","1025.5"
"467","320"
"595","360"
"768.5","112.5"
"524.5","320.5"
"192.5","36"
"231.5","1115"
"402.5","915"
"753","542"
"527.5","891"
"399","420.5"
"17.5","1063"
"475","1112.5"
"709","621"
"508.5","762"
"197.5","404"
"658.5","764.5"
"245","1151.5"
"540.5","628"
"699","712"
"287","888"
"246","1124.5"
"544.5","448"
"232","569.5"
"670","1051"
"231","663"
"391","1046.5"
"504.5","954"
"770","1027.5"
"527.5","429.5"
"447.5","407"
"424.5","885.5"
"432","79.5"
"701","472.5"
"258","175.5"
"424.5","563"
"157.5","728"
"196.5","659"
"42.5","117.5"
"100.5","1088.5"
"563.5","950.5"
"316.5","953"
"226","1029.5"
"570","397"
"37.5","1004"
"371","708"
"707.5","603.5"
"18","924.5"
"281.5","994"
"507.5","787"
"618","426"
"428","378"
"509","1184"
"59","909.5"
"498.5","1067"
"143.5","1066.5"
"431","794"
"669","1094.5"
"546","296"
"349.5","952"
"659.5","1128.5"
"764","1031"
"51","556.5"
"28","573.5"
"266","165.5"
"65.5","844"
"193.5","654.5"
"759.5","360.5"
"52","863"
"373.5","619"
"260.5","321.5"
"181","90"
"461","1126"
"244","205.5"
"542.5","443.5"
"68","269.5"
"301","1044.5"
"409.5","352"
"190","187.5"
"299","1173"
"674.5","515.5"
"493","187.5"
"699","128"
"742.5","1180"
"72.5","638.5"
"144.5","1068"
"4","954"
"12.5","1125"
"488","1149.5"
"224.5","1135.5"
"564.5","1184.5"
"194","681.5"
"529.5","657.5"
"737.5","463.5"
"457.5","308"
"627","1089"
"462","1161"
"506","96"
"278.5","340.5"
"408.5","864"
"115.5","544.5"
"766.5","235.5"
"142.5","959.5"
"99.5","886"
"58","493"
"165","391.5"
"173","596.5"
"146","402"
"77","982"
"4.5","328.5"
"258","874"
"361.5","509.5"
"731.5","427"
"103.5","265"
"482.5","259.5"
"729","1130"
"472.5","677"
"134","1134"
"383","452"
"158","1140"
"287","177.5"
"695.5","101"
"411","826"
"526","169.5"
"318","976.5"
"716","138.5"
"107.5","351"
"524","462.5"
"536","30"
"389","1177.5"
"318.5","1180"
"270","346"
"255","312.5"
"137.5","0.5"
"658","141"
"483.5","333"
"506.5","1147.5"
"462.5","1125.5"
"251.5","1128.5"
"58.5","40"
"211.5","239.5"
"583.5","1104.5"
"641","260"
"285","1079"
"173","182"
"565","944"
"205.5","1130.5"
"193.5","383"
"457","1097"
"654","454.5"
"504","779"
"452","1037"
"732","256.5"
"40.5","947.5"
"681","1121.5"
"709.5","599"
"354.5","1002.5"
"723","1024.5"
"731","528.5"
"479.5","362"
"460","1138.5"
"29","836.5"
"188.5","146"
"483","222.5"
"130","963"
"703.5","517"
"148.5","438.5"
"382.5","916"
"411","854.5"
"308","126.5"
"472","806"
"229","1112.5"
"507","241.5"
"207","740.5"
"174","1167"
"717.5","1023"
"34.5","81"
"24","173"
"679","426.5"
"493.5","875.5"
"317.5","1186.5"
"206.5","751"
"434","972.5"
"657","1182"
"39.5","822"
"544.5","946.5"
"539","1137"
"154","798"
"225","1014.5"
"542","960"
"577","1039.5"
"255","546"
"768","1021.5"
"660.5","2.5"
"758","1080.5"
"74.5","753.5"
"97.5","1049"
"94.5","994.5"
"122","1132.5"
"514","445.5"
"20","1054.5"
"416","718.5"
"769","215"
"663","731.5"
"717","1181.5"
"277","902"
"709","561.5"
"249","149"
"403","898"
"661.5","144"
"281.5","367"
"642.5","1067.5"
"36","298"
"417","955.5"
"122","1023.5"
"197.5","279"
"696","81"
"429.5","163.5"
"546","516.5"
"330.5","587"
"476.5","351"
"136","1080"
"671","1177"
"80","455.5"
"387.5","475.5"
"546.5","771.5"
"434.5","951.5"
"123.5","539.5"
"147","716"
"20.5","230.5"
"452.5","162.5"
"139.5","808.5"
"654","1166.5"
"741","1074"
"440.5","15"
"5.5","1026"
"2.5","127"
"525.5","1083"
"152","1112"
"176.5","762"
"37","952.5"
"659","451"
"385.5","1032"
"406","1079.5"
"535","916"
"513","3.5"
"576","1048.5"
"138","749.5"
"210","1160"
"13","61.5"
"152.5","726.5"
"489.5","646.5"
"349","961.5"
"755.5","479"
"590.5","438.5"
"690","419.5"
"266","362"
"208.5","614.5"
"457","943.5"
"762","1011"
"66","1159"
"78","624.5"
"451","1037"
"172.5","891"
"444.5","647.5"
"183","1124.5"
"542","721"
"598","1157"
"492","120"
"508.5","775.5"
"491","446"
"190","192"
"217.5","256"
"92","896"
"510.5","232.5"
"100","1072"
"144.5","463"
"596","428.5"
"155","1127.5"
"465.5","575"
"166","658.5"
"391.5","331.5"
"14.5","950.5"
"481","207.5"
"160","894.5"
"576","475"
"441.5","935.5"
"673","54"
"638","147.5"
"525","814.5"
"103.5","911"
"396.5","1031"
"356","916"
"295","1088"
"754.5","514"
"538","591"
"136.5","852"
"324.5","599.5"
"39","316.5"
"461.5","272"
"416.5","657.5"
"218.5","1066"
"270.5","197.5"
"469.5","502.5"
"172","109"
"475.5","678"
"390.5","1082.5"
"241.5","822"
"404","1008.5"
"199.5","293.5"
"452.5","1.5"
"381","1138.5"
"549.5","939"
"662.5","1109"
"360.5","1183"
"479.5","833.5"
"288.5","415"
"260","1008.5"
"95","1033"
"178","95.5"
"105","1040"
"87.5","1090.5"
"26.5","239"
"492.5","934.5"
"680","19"
"214","380.5"
"740.5","1065"
"446","1051.5"
"721.5","681"
"354","741"
"137","5"
"110.5","994.5"
"289","7"
"335","840.5"
"296","100"
"475","455.5"
"108","403"
"231","460"
"464.5","1061"
"275.5","222.5"
"481","315.5"
"531.5","1120"
"758","472"
"281","214.5"
"684.5","119.5"
"503.5","152.5"
"272","1005"
"649.5","61"
"44.5","210"
"432.5","344.5"
"705.5","381.5"
"762","1084.5"
"32","84.5"
"763.5","251"
"760","1163.5"
"321","678"
"88","814.5"
"732","286"
"295","1111.5"
"437","494"
"483","277"
"84","1114.5"
"111","1029"
"592.5","884"
"498.5","783.5"
"332","988.5"
"636.5","418"
"179.5","191"
"702.5","356"
"693","696"
"41.5","1008"
"573","445.5"
"158","582"
"515","428"
"62.5","622"
"13","982"
"243.5","893"
"49.5","1130"
"178","353.5"
"763.5","1078.5"
"269.5","351"
"727","221.5"
"250","520.5"
"269.5","350"
"437","654.5"
"197.5","715.5"
"247","65.5"
"165.5","114"
"162","1102.5"
"762","235.5"
"22","221.5"
"358","1062"
"671","490.5"
"550.5","781"
"28","921"
"335","873"
"640.5","249.5"
"199","404.5"
"498","1078"
"699.5","1119.5"
"540.5","1029.5"
"62","919"
"40.5","920"
"227","1099"
"484.5","644"
"681.5","536"
"372","395"
"30","193"
"507.5","790.5"
"438.5","391"
"128.5","1041"
"615","148"
"107","50.5"
"246.5","1031.5"
"6.5","676.5"
"676.5","737"
"175","733"
"489.5","404"
"760.5","1073.5"
"758","1161"
"459","138"
"274.5","255.5"
"250","233"
"668.5","763.5"
"405","152"
"685.5","1113"
"604","371.5"
"10","75.5"
"28","825"
"191.5","754.5"
"101","269"
"362","975"
"536.5","758.5"
"267.5","1036.5"
"697","42"
"56.5","1181"
"760.5","440.5"
"214","386.5"
"673","714"
"385.5","299"
"216.5","1015.5"
"709","684.5"
"232","502"
"455","620.5"
"77.5","883"
"679.5","734.5"
"600","1147"
"304","276.5"
"244","524"
"493","453.5"
"96.5","1150.5"
"588","426"
"290.5","1036.5"
"101.5","1110.5"
"426.5","308"
"765","979"
"226","445"
"70","769.5"
"272","315.5"
"186.5","1054.5"
"240","593"
"629.5","421"
"497","1130"
"441","880.5"
"276.5","349"
"397","584.5"
"471.5","958.5"
"639.5","791"
"483","196"
"96","853"
"248.5","263"
"480","812"
"498.5","952.5"
"315.5","906"
"123","289"
"208.5","234.5"
"86","426"
"31","1003.5"
"161","753"
"135.5","507.5"
"561.5","293.5"
"168","1012.5"
"467","356"
"749.5","1145"
"98","243"
"425","939"
"534.5","1015"
"166.5","1092"
"347","490.5"
"108.5","541.5"
"475","332"
"36","1080"
"542.5","95.5"
"426.5","38"
"522","961.5"
"39","1162"
"302","1135.5"
"578.5","1150.5"
"571","1168"
"235.5","494.5"
"768.5","275.5"
"696.5","17"
"491.5","712.5"
"576","483.5"
"45.5","1061"
"698.5","290.5"
"78.5","24.5"
"189.5","520.5"
"478","904.5"
"429","495.5"
"341","822.5"
"175","687"
"604","833"
"396","1015"
"142.5","147"
"95","989.5"
"294","923"
"496.5","428"
"155.5","463.5"
"510.5","1145"
"57.5","945.5"
"582.5","287"
"517","334"
"397","1036"
"262","1011.5"
"11.5","791.5"
"746.5","436"
"306.5","1134.5"
"730","1159"
"345.5","933.5"
"375.5","618"
"218","681.5"
"706","659.5"
"746.5","290.5"
"460","289"
"433","879"
"117.5","144.5"
"257","880.5"
"392","1111.5"
"273.5","260.5"
"167","642"
"452.5","102.5"
"483.5","265"
"527.5","634"
"203","325"
"41","275.5"
"528.5","958.5"
"283.5","1089.5"
"12","237"
"659","772.5"
"453","1122"
"287.5","927"
"316.5","687"
"451","179.5"
"192","1129.5"
"323.5","595"
"480","436.5"
"754","229.5"
"557.5","722.5"
"666.5","741"
"438","87.5"
"203.5","139"
"531.5","1108.5"
"199.5","17"
"12","869"
"772","1134"
"19.5","243.5"
"26","218"
"478.5","860"
"26.5","87"
"298","53.5"
"526.5","520.5"
"634.5","1150.5"
"427","990"
"452.5","490.5"
"720.5","151"
"622","409.5"
"281.5","1119"
"69","927.5"
"726","0"
"721","540.5"
"185","1039.5"
"85","837"
"719.5","1083.5"
"18","93"
"455.5","1052"
"667.5","708.5"
"691","83.5"
"543","1152"
"439","1071"
"730","100"
"544.5","101.5"
"727","243.5"
"418.5","345.5"
"521","971.5"
"565.5","451.5"
"583.5","322"
"157.5","54"
"196","636"
"73.5","976"
"494","754.5"
"724","226"
"696","248"
"416","822.5"
"41.5","939.5"
"650","460.5"
"441","909.5"
"126.5","492"
"173","196.5"
"502","1012"
"98","392"
"373","925.5"
"474","653"
"34.5","20.5"
"512.5","830.5"
"249.5","623"
"98","584"
"208.5","139"
"341.5","1118"
"301","607.5"
"299.5","919.5"
"323","1150"
"144","155"
"10.5","1132"
"303","102.5"
"618","862"
"292","445"
"281","427.5"
"547.5","108.5"
"352.5","1149"
"769.5","962.5"
"603.5","373"
"455","470"
"719.5","84"
"685","136"
"243","1136"
"466.5","1011.5"
"125.5","1006"
"547.5","1071"
"63","1003"
"104.5","789"
"298.5","112.5"
"479.5","1170"
"597","1154.5"
"590","388"
"161","962.5"
"416.5","866.5"
"257.5","630"
"163","774"
"224","454.5"
"267","567.5"
"36","1139.5"
"699","338.5"
"355.5","867.5"
"241.5","526"
"297.5","164.5"
"650","75"
"71","989.5"
"159.5","1085.5"
"638.5","307.5"
"20","976"
"246.5","1122.5"
"217.5","1181.5"
"722.5","703.5"
"447","442"
"276","156.5"
"31.5","1161.5"
"531.5","710.5"
"114.5","256.5"
"140.5","591.5"
"724.5","1171"
"715","1135.5"
"526","385"
"207","1050"
"586","414.5"
"651.5","1181.5"
"261","297"
"337","419.5"
"506","451"
"439","667.5"
"385.5","961.5"
"483.5","473.5"
"521.5","1003"
"196","707.5"
"516","462.5"
"484.5","391.5"
"263","873"
"230.5","1148.5"
"765","1145"
"179","971.5"
"581","901"
"744","450.5"
"754.5","415"
"271.5","274"
"404.5","972.5"
"690","400.5"
"96.5","154.5"
"740","508"
"193","901"
"507.5","985"
"186.5","84"
"392","888"
"736.5","649"
"400","443.5"
"389.5","464"
"324.5","1116.5"
"465.5","502"
"740","307.5"
"580","1074.5"
"262","255"
"171.5","1182"
"315.5","1111"
"72.5","1032.5"
"472","1064"
"78","882.5"
"108","408"
"228","1070"
"690.5","694"
"502.5","748"
"762","1023.5"
"717","18.5"
"539","785.5"
"653.5","254"
"451.5","768"
"317","939.5"
"707.5","244.5"
"24","1153.5"
"747","328"
"375.5","500.5"
"206.5","246.5"
"549.5","812"
"273.5","1100"
"205","549.5"
"528","840.5"
"526.5","474"
"480.5","842"
"199","51"
"192.5","727"
"126","57"
"423","689"
"718","1181.5"
"452.5","1161.5"
"490.5","507.5"
"285","866"
"112.5","555"
"194.5","1152.5"
"316","1157"
"92","432"
"423.5","972"
"69.5","1074.5"
"81","0"
"106","31"
"348","893"
"151.5","605.5"
"490.5","148"
"745","650"
"733.5","1173"
"322","1167.5"
"83.5","807.5"
"648","514.5"
"676","95"
"597","1184.5"
"47.5","637"
"400.5","826.5"
"91","831.5"
"352.5","972"
"203","527.5"
"690.5","740.5"
"469.5","1099"
"397","494.5"
"426.5","1092.5"
"246","1024.5"
"665","1077"
"92","1121"
"515.5","1033"
"99.5","831.5"
"521","140"
"466.5","985"
"724.5","1065.5"
"200.5","1058"
"20","782.5"
"549.5","1007"
"507.5","1073.5"
"611","381.5"
"740.5","94.5"
"526","1117"
"33.5","1112.5"
"344.5","594"
"559.5","297"
"491","237.5"
"26","769"
"654.5","15.5"
"146.5","1002"
"734.5","304"
"391.5","251"
"696","16"
"149.5","993.5"
"462","799.5"
"62","703"
"263","596.5"
"588","888.5"
"429","36"
"216","1051"
"758.5","79.5"
"81","1087"
"196.5","146.5"
"63.5","925"
"112","817"
"90.5","270.5"
"649.5","25"
"213","605"
"686","85.5"
"257","1130.5"
"167.5","585"
"560","1091.5"
"123","861"
"58.5","1040.5"
"720","291"
"411","164"
"45.5","1167.5"
"420","857.5"
"337","496"
"296","463.5"
"641.5","269.5"
"400.5","434.5"
"53","1094.5"
"228","557"
"514.5","230.5"
"70.5","978"
"723","257.5"
"182","1040"
"704.5","78"
"245","199.5"
"35.5","175.5"
"90.5","801"
"303.5","1047"
"9","763"
"252.5","392"
"618","1085"
"221","658.5"
"70.5","650"
"50.5","318"
"625","838.5"
"701.5","88"
"332.5","1013"
"720.5","962"
"342","1044"
"280","1159"
"523.5","936.5"
"216","1057.5"
"665","592"
"501.5","211.5"
"511.5","1119.5"
"94","751"
"441.5","393"
"92","118.5"
"7.5","1046"
"28","45.5"
"360.5","885"
"492","680"
"596.5","888"
"308.5","1121"
"488.5","1161"
"411.5","976.5"
"376","485.5"
"149.5","1050"
"551.5","106.5"
"741","1164.5"
"354.5","1034"
"381","984.5"
"296.5","97.5"
"193.5","93.5"
"4.5","875"
"529","992"
"753","509"
"617","216.5"
"667.5","737"
"507","205.5"
"752","494"
"544.5","343.5"
"306.5","1170"
"270.5","1171"
"124.5","1051.5"
"401.5","613.5"
"668","760"
"522.5","500"
"530.5","513.5"
"464.5","415.5"
"107.5","1148.5"
"410.5","302.5"
"551.5","1161"
"276.5","714"
"516","127.5"
"260.5","963.5"
"692","128"
"145","1024.5"
"686.5","368.5"
"729.5","45.5"
"352","922.5"
"436","311"
"379","1059.5"
"563","1060"
"234.5","598.5"
"456.5","989"
"43.5","84.5"
"732","657.5"
"681.5","88"
"677","195.5"
"177.5","1063"
"519","194"
"75.5","1080.5"
"50","955"
"28.5","846"
"421.5","688.5"
"264","366"
"480.5","598.5"
"504","258"
"13","306"
"23","125"
"332.5","368.5"
"544","818"
"130.5","979.5"
"485","884.5"
"34","229"
"438.5","1007.5"
"26.5","58"
"15.5","431.5"
"483","1073"
"542","465"
"98.5","1099.5"
"284.5","1155.5"
"498","1029"
"730","546"
"451.5","310.5"
"760","615"
"299","99"
"228.5","1121"
"275","206"
"6","925.5"
"475.5","1108.5"
"91","1145.5"
"650","7.5"
"566","1148.5"
"105.5","828.5"
"707.5","164.5"
"519.5","1158.5"
"602","439.5"
"71.5","1058.5"
"426.5","928.5"
"102","281"
"189","901.5"
"396","690.5"
"627.5","466.5"
"719.5","476.5"
"725.5","1169.5"
"168","1003.5"
"291.5","110"
"762.5","231"
"203.5","9"
"627","811"
"291.5","90"
"285.5","78.5"
"556","1156"
"399","501"
"358","844.5"
"220","212"
"473.5","1095"
"180.5","17.5"
"478.5","468"
"236.5","459"
"545.5","1143"
"480","304.5"
"38","39"
"471.5","864.5"
"230","186.5"
"749","1098"
"27","857.5"
"236.5","490.5"
"670.5","1152"
"620","1079.5"
"706","101"
"403.5","411.5"
"467","795.5"
"103","839.5"
"483","482.5"
"183","653.5"
"486","848"
"210.5","367"
"63","621"
"470.5","665.5"
"433.5","877"
"240","1035.5"
"112","292"
"452","868"
"464","1015.5"
"562","992.5"
"484.5","478"
"646.5","489.5"
"58","645"
"507.5","207"
"688.5","133.5"
"431","42.5"
"533.5","73"
"475","925.5"
"340.5","512"
"694","171"
"405.5","425"
"593.5","440.5"
"549.5","116"
"425.5","885"
"549","295.5"
"75","1022.5"
"310.5","1008"
"148.5","140.5"
"734.5","292"
"314.5","1076"
"240.5","622"
"33.5","917"
"151.5","748.5"
"762.5","986.5"
"188.5","183.5"
"1.5","908"
"575","301.5"
"571","1116"
"688.5","467"
