"X","Y"
"991.5","345.5"
"539.5","299"
"35","316.5"
"845","150.5"
"882","130"
"167.5","390.5"
"823.5","81"
"1045","254.5"
"773","376"
"747","191.5"
"113","315"
"909.5","230"
"732.5","300.5"
"794.5","62.5"
"55.5","648.5"
"109","247.5"
"437.5","718"
"615.5","455.5"
"323.5","51.5"
"1032.5","168.5"
"345","661.5"
"49.5","353.5"
"534","683.5"
"835","123"
"117.5","554"
"1002.5","579"
"125","525"
"967.5","434.5"
"395","704.5"
"71","7"
"526","324"
"729.5","356"
"99.5","306.5"
"92.5","91.5"
"346.5","611"
"769","217.5"
"333.5","19.5"
"213.5","648.5"
"1034","18"
"73","171"
"889.5","487"
"219","692.5"
"274.5","380"
"416.5","426"
"798","462"
"919.5","564.5"
"298.5","360.5"
"798","441.5"
"616.5","295"
"651","205.5"
"899","471"
"897","336.5"
"726.5","601.5"
"571.5","294.5"
"12","518"
"8.5","793.5"
"492.5","361.5"
"323.5","690"
"990","229.5"
"581.5","543"
"742","364"
"24","275"
"815.5","130.5"
"103","399"
"558.5","175"
"206.5","551"
"813","593.5"
"469.5","462"
"278.5","762"
"747.5","216.5"
"961","289.5"
"543.5","8.5"
"639.5","676"
"836.5","354"
"766.5","597.5"
"855","640.5"
"838.5","315"
"732","752.5"
"495.5","518.5"
"592.5","286"
"844","73"
"705","627"
"403.5","61.5"
"745","530"
"250.5","64.5"
"319.5","787.5"
"562.5","499"
"1029.5","274"
"192.5","501"
"460.5","710.5"
"873.5","166.5"
"605","26.5"
"772","85.5"
"928","91.5"
"687.5","354.5"
"727.5","496"
"342","105.5"
"130.5","209.5"
"318.5","384"
"192","515"
"314.5","42.5"
"712.5","1"
"631","752"
"196.5","432"
"917.5","62.5"
"689.5","560"
"757.5","508.5"
"888","502"
"595.5","444.5"
"237.5","475.5"
"659.5","514.5"
"765","550"
"17","735.5"
"902","670.5"
"906","22.5"
"111","477.5"
"85","799.5"
"1108.5","118.5"
"874","704"
"164.5","671.5"
"774.5","49"
"524","266"
"1031","7.5"
"377","147.5"
"153.5","444"
"524.5","719.5"
"663","450"
"655.5","563.5"
"866","662"
"153","478"
"941.5","631"
"369.5","56"
"250","120.5"
"94.5","491.5"
"377","97"
"49.5","462"
"1021.5","680"
"283.5","229.5"
"176","247.5"
"1025.5","643.5"
"520","718"
"645.5","509.5"
"465","387"
"789","667"
"457.5","525.5"
"646.5","490.5"
"516.5","618.5"
"732","686.5"
"47.5","217.5"
"792.5","38.5"
"726","385.5"
"949","320.5"
"1.5","249"
"791.5","381.5"
"833.5","603"
"404.5","344.5"
"690","480.5"
"902.5","324"
"234","615"
"907.5","61.5"
"245","68"
"829.5","711.5"
"277","575"
"651.5","548.5"
"517","273.5"
"844","101.5"
"655","52"
"329","366.5"
"796.5","454"
"221.5","616.5"
"449.5","190"
"796.5","212.5"
"1028","231"
"21","329.5"
"848.5","235.5"
"269","553.5"
"1034","686.5"
"879.5","8"
"429","166"
"321","714.5"
"22","523"
"791.5","378"
"189.5","722.5"
"1033.5","163"
"704.5","74"
"969","64.5"
"522.5","329"
"36.5","68.5"
"816.5","737.5"
"493.5","108.5"
"139.5","18"
"894.5","557.5"
"64.5","523.5"
"324","644.5"
"197","361"
"443","405"
"574","374.5"
"807","472"
"332","654.5"
"243.5","46"
"746","12.5"
"40","353"
"5","202.5"
"860","434.5"
"80","136"
"804.5","704"
"18","353"
"176.5","96"
"784.5","696"
"968","65"
"285","94.5"
"394.5","287"
"738","450.5"
"451","81"
"685.5","505.5"
"298","284"
"600","39.5"
"1018.5","119"
"862","204.5"
"65","93"
"1028.5","284.5"
"890.5","15"
"561.5","498.5"
"573","710"
"553","583.5"
"360","514"
"211.5","607"
"332","556"
"77","18"
"510","458.5"
"299.5","562.5"
"742.5","579.5"
"789.5","606"
"162.5","348"
"80","122.5"
"19.5","173.5"
"214","522"
"560","328"
"275","199.5"
"316.5","746.5"
"406","394.5"
"265.5","105"
"359.5","696"
"242.5","765"
"789.5","600.5"
"314","538"
"304","799.5"
"822.5","541.5"
"257","81"
"590.5","10"
"1068","58"
"366.5","68"
"652","239.5"
"705","641.5"
"717","733.5"
"4","568.5"
"309.5","489.5"
"521","758"
"787.5","723"
"524","276"
"551.5","429"
"1047.5","78"
"821","219.5"
"430","318"
"707","368.5"
"797.5","285.5"
"914","398.5"
"43.5","442.5"
"48.5","716"
"45","786"
"91.5","236.5"
"233","441.5"
"478","68.5"
"906.5","78"
"364","793"
"938","262.5"
"881.5","289"
"678.5","547"
"506.5","588"
"839.5","222"
"568","582"
"120.5","201"
"792","680.5"
"552.5","378.5"
"711.5","538"
"493.5","328.5"
"615","58"
"514.5","410"
"668","37.5"
"818","722"
"709.5","532.5"
"103.5","70.5"
"1071.5","268"
"401.5","222"
"143","8"
"383","753"
"387","439.5"
"137.5","639"
"321.5","176"
"914","157"
"887","651"
"1097","128.5"
"465.5","653"
"190.5","512.5"
"175.5","346"
"660.5","432.5"
"179.5","66"
"307","487.5"
"697.5","405.5"
"153","773.5"
"4","782"
"438","429.5"
"285","91"
"10","601"
"225","667"
"126.5","108.5"
"842","566"
"98.5","594.5"
"150","42"
"257","779"
"1045.5","13.5"
"695.5","661"
"531","647"
"331.5","113"
"784.5","54.5"
"618","283.5"
"678","353.5"
"340","593"
"527.5","612"
"104.5","10"
"234.5","72"
"487.5","596"
"445","168.5"
"1016","65.5"
"230","71"
"934.5","296.5"
"863.5","145"
"364.5","415.5"
"764","47.5"
"738","20"
"863.5","570.5"
"682.5","22.5"
"276.5","417"
"568","722.5"
"51.5","203"
"632","715.5"
"166.5","42"
"791","125"
"897","407.5"
"756","673"
"293","284.5"
"590.5","408.5"
"554","711.5"
"489","729.5"
"236.5","32"
"588.5","655.5"
"598.5","174.5"
"715.5","757.5"
"76","565.5"
"93.5","339.5"
"652","413.5"
"575","686.5"
"988.5","46.5"
"435","217"
"539.5","566"
"807.5","710.5"
"149.5","64.5"
"851.5","83.5"
"46.5","149"
"156.5","228.5"
"137.5","491.5"
"645.5","707"
"606.5","346.5"
"387.5","70"
"779.5","555"
"743.5","440.5"
"708","483"
"1042.5","296"
"711.5","746"
"812","404"
"475.5","680.5"
"698.5","531.5"
"108.5","240.5"
"884.5","207"
"1110.5","52"
"477","330"
"833","490"
"502.5","32.5"
"850","146.5"
"1025","174.5"
"631","798"
"1032.5","365"
"813","265"
"1063.5","192.5"
"88.5","524.5"
"935.5","214"
"813","269"
"518","754.5"
"357.5","744.5"
"756.5","386"
"614","525.5"
"285","678.5"
"415.5","206.5"
"625.5","399.5"
"895.5","209"
"797.5","259"
"800","149.5"
"720","351"
"214.5","203.5"
"727","435"
"1008","272.5"
"389","475.5"
"340","724"
"76","449.5"
"743.5","277.5"
"522.5","743"
"858","208.5"
"506.5","433.5"
"335","734.5"
"821.5","272"
"435.5","259"
"201.5","643.5"
"623","232"
"722.5","759.5"
"401.5","714.5"
"794","718"
"887","563.5"
"460","127.5"
"475.5","72.5"
"377","649"
"344","398.5"
"501","444.5"
"1100","74.5"
"863","48"
"913.5","706"
"923.5","471"
"295.5","577.5"
"96.5","756"
"310.5","498"
"935.5","336.5"
"403","666.5"
"2","58.5"
"9","464"
"1032","276.5"
"438.5","509"
"719.5","230"
"723.5","257.5"
"422","308"
"634.5","588"
"689.5","451"
"97","720"
"256","410.5"
"901","662.5"
"786","180.5"
"720.5","404"
"533","767.5"
"287","799"
"838","657.5"
"478","357"
"216.5","635"
"951","70"
"835","125.5"
"785.5","486.5"
"436","769"
"595.5","454.5"
"230","88"
"635.5","6.5"
"468","394.5"
"398.5","764"
"541.5","434"
"168.5","236"
"464.5","622"
"596.5","196"
"644.5","796.5"
"741","496"
"239","78.5"
"389","97.5"
"805","430"
"636","210"
"217.5","169.5"
"835.5","224"
"44","422"
"878","170"
"566.5","266"
"672.5","768.5"
"144.5","50"
"105","777.5"
"816","473.5"
"544","659.5"
"955","60"
"161","201.5"
"572.5","180.5"
"1024.5","649"
"642.5","300.5"
"835.5","290.5"
"216","268.5"
"1055.5","149.5"
"46","110"
"73","67.5"
"326","753.5"
"690.5","509"
"379","407.5"
"740","400"
"1000.5","69.5"
"910","183.5"
"760.5","596.5"
"975","2.5"
"180","554"
"375","777"
"37","518"
"788.5","650"
"443","50"
"626.5","56.5"
"482","472.5"
"232","277.5"
"336.5","366.5"
"653.5","160.5"
"71","467.5"
"317.5","363"
"700","121.5"
"384","451.5"
"726.5","301"
"462.5","398.5"
"792.5","546"
"866","113.5"
"642.5","55.5"
"239.5","248.5"
"833","722.5"
"1041.5","66"
"864.5","181.5"
"799.5","488.5"
"1008","289"
"799.5","179"
"219.5","789.5"
"145","36"
"396.5","691"
"633.5","436"
"755.5","328.5"
"27.5","573"
"776.5","728"
"94.5","411.5"
"806","145"
"202.5","125"
"731","418"
"985.5","76.5"
"212.5","219"
"773.5","721"
"131.5","230.5"
"362","226.5"
"47.5","550.5"
"238.5","643"
"1049.5","49.5"
"517.5","43"
"425","87.5"
"719","364"
"299","12.5"
"362","490"
"106","354"
"779","575.5"
"940","280.5"
"304.5","562"
"425","768.5"
"1025.5","17.5"
"262.5","565.5"
"647.5","526.5"
"423","468"
"915","694"
"696.5","351.5"
"220","533"
"602","447.5"
"1023","633.5"
"193","169.5"
"426.5","398.5"
"400.5","236.5"
"954","38.5"
"104.5","434"
"641.5","96.5"
"379","675"
"121","619"
"432","537"
"367.5","255"
"343.5","479.5"
"434.5","18"
"337.5","301.5"
"775","452.5"
"639.5","118.5"
"1026","669.5"
"630","777.5"
"241.5","469"
"399","550"
"163.5","41"
"340.5","408"
"24.5","745.5"
"851.5","202"
"626","532"
"548","0.5"
"1005","320"
"122.5","678.5"
"212.5","162"
"7","540"
"1117.5","15.5"
"962","223"
"699.5","419.5"
"395","629.5"
"972","458.5"
"821.5","719.5"
"874","499"
"704.5","494.5"
"383","45"
"836","667.5"
"217.5","636"
"654","428"
"422.5","465.5"
"345.5","650"
"540.5","416.5"
"948","570"
"618","678"
"64.5","755.5"
"855.5","572.5"
"745.5","126"
"208.5","105"
"814","147"
"694.5","71.5"
"670.5","749"
"429","364.5"
"100","74.5"
"981.5","359.5"
"346","742"
"195","509.5"
"533","719.5"
"686.5","460"
"371.5","191"
"15.5","431.5"
"86","180"
"125.5","475.5"
"83.5","459"
"917.5","9"
"1024","153"
"978","166"
"417","708.5"
"196","705"
"970","402.5"
"743.5","704"
"519.5","567"
"680.5","490"
"178","403.5"
"14","461.5"
"984.5","126.5"
"965","308"
"435","62.5"
"262","24"
"529","742.5"
"894.5","630"
"590.5","657.5"
"556.5","306.5"
"816","536"
"789","471"
"856.5","257"
"876","563"
"1033","302"
"409","396"
"80.5","730"
"319","649.5"
"560","431.5"
"587.5","506.5"
"390","650"
"984","658.5"
"453","612.5"
"675","769"
"1103","136.5"
"113","354"
"401","148.5"
"117.5","174.5"
"240","739.5"
"619","402"
"490","629.5"
"365.5","186.5"
"792","629"
"826","315.5"
"963.5","584"
"551.5","361.5"
"843.5","231"
"914","370"
"210","572.5"
"766.5","79.5"
"721","666.5"
"110","184.5"
"215.5","259"
"267","367"
"1043","124.5"
"684.5","403"
"701","219"
"710","436"
"628","529"
"582","540"
"53.5","344"
"825","251.5"
"647.5","794"
"710.5","162"
"303.5","49.5"
"465.5","31.5"
"272.5","301"
"823","280"
"951","55.5"
"814","423.5"
"935.5","429.5"
"770.5","75.5"
"263.5","57"
"682","13.5"
"765","299.5"
"285","718.5"
"190.5","543.5"
"343","584.5"
"417.5","68.5"
"659.5","32"
"588","528"
"4","6"
"763.5","749.5"
"229.5","704.5"
"92","287.5"
"421","680"
"722","389.5"
"968.5","57"
"156","525"
"475","739.5"
"697","710.5"
"507.5","379.5"
"829.5","605"
"354","782"
"678","360"
"428.5","792"
"100.5","414.5"
"306","531.5"
"691","397"
"557","646.5"
"20","135"
"501.5","646"
"983","691"
"554.5","719"
"825.5","424.5"
"35","698.5"
"353","115"
"585.5","185"
"655","318"
"472","433.5"
"703","499.5"
"670.5","282"
"632","315.5"
"163.5","320.5"
"814","742.5"
"325","562.5"
"858.5","381.5"
"533","430"
"675","697.5"
"861.5","92"
"254","194"
"715.5","725.5"
"813.5","62"
"256","668"
"570.5","171.5"
"141","510.5"
"677","122"
"154","455.5"
"609","49"
"560","444"
"327","427"
"949","11"
"674.5","141"
"541.5","498"
"751.5","351"
"441","157"
"84","112.5"
"440.5","499"
"1010.5","277"
"379","217"
"536.5","397.5"
"681.5","646"
"209","553"
"524","432"
"475.5","724.5"
"705.5","420"
"11","610"
"152","221"
"727","514"
"128.5","332.5"
"56","11"
"3.5","470"
"340","777"
"240.5","537.5"
"177.5","299.5"
"455.5","210"
"610.5","329.5"
"1055.5","291.5"
"97.5","213.5"
"284.5","750"
"642","174"
"346.5","541.5"
"480","720.5"
"363.5","525"
"102","98.5"
"397.5","615"
"139","35"
"643.5","49.5"
"933","48.5"
"725","375.5"
"744.5","628.5"
"519.5","733.5"
"108","701.5"
"755","663"
"445","483"
"1001","335.5"
"4","365"
"485.5","142.5"
"770","138"
"220.5","349"
"686.5","29.5"
"427.5","183"
"915.5","194"
"95","725"
"862","356.5"
"517.5","298"
"650.5","298"
"516","523"
"640","551.5"
"1025.5","611"
"167","1"
"667","572"
"562.5","350.5"
"258","403.5"
"781.5","276"
"677.5","129.5"
"455.5","582.5"
"53.5","164.5"
"841.5","85.5"
"248","36.5"
"311","231"
"721","200"
"548","644.5"
"937.5","551.5"
"430.5","396"
"430.5","127.5"
"152.5","55.5"
"171","524.5"
"533","52.5"
"661.5","244"
"248.5","267"
"1088.5","225.5"
"86","544"
"516.5","637"
"249","321"
"436","178"
"153","770"
"179.5","181.5"
"310","478"
"575","763"
"705","134.5"
"714.5","3"
"760.5","390"
"616.5","270.5"
"232","74"
"524.5","639"
"755.5","304"
"104","163"
"418","590.5"
"888","253"
"758.5","540.5"
"428","0"
"564","163.5"
"960.5","77.5"
"30","473"
"630.5","294.5"
"341","532.5"
"903","439.5"
"510.5","39.5"
"61","42"
"848","382"
"768.5","716"
"835.5","90"
"280.5","763.5"
"1020","95"
"534","551.5"
"526.5","396"
"723.5","299"
"548","262.5"
"448.5","753"
"626.5","508"
"60","242"
"110.5","253"
"13","497.5"
"90.5","182"
"120","420.5"
"290.5","236.5"
"817.5","582"
"1062.5","94"
"379.5","108"
"269.5","273.5"
"111.5","424"
"74.5","217.5"
"49","358"
"606.5","434.5"
"408.5","737.5"
"118","621"
"23.5","213.5"
"455.5","646.5"
"507","309.5"
"156","565"
"524","724"
"972.5","596"
"693.5","636"
"732","289.5"
"208.5","179"
"520.5","330.5"
"729","238"
"872","469.5"
"549","10.5"
"90.5","397.5"
"59","312.5"
"382","114.5"
"754","215.5"
"152","5"
"668","237.5"
"503.5","589.5"
"1028.5","330.5"
"597","317"
"721","402"
"1031.5","0.5"
"98","363.5"
"476","700.5"
"122.5","51"
"213","332"
"64.5","325.5"
"479","624"
"171","409.5"
"228.5","308.5"
"652","656"
"885","359"
"274","645"
"140","4"
"690.5","719.5"
"687.5","14"
"199.5","39"
"971","712.5"
"370.5","727"
"83","732"
"450","36.5"
"190.5","636.5"
"701.5","292"
"851","634.5"
"887","218.5"
"1008","12"
"463.5","571.5"
"212.5","318.5"
"678.5","290"
"651.5","490.5"
"732.5","477"
"581.5","603.5"
"704.5","25"
"198","513"
"1028","325"
"668","486"
"207.5","511.5"
"672","74.5"
"530.5","244"
"631.5","136.5"
"532.5","480.5"
"61","1"
"319.5","78.5"
"577.5","25"
"585.5","297"
"589","529.5"
"681","278.5"
"354.5","683.5"
"932","401.5"
"156","535"
"88.5","253.5"
"720","543"
"635.5","722"
"657","535.5"
"210","796.5"
"267.5","627.5"
"490.5","487.5"
"93.5","147"
"512","478"
"254.5","689"
"205","676.5"
"47.5","371.5"
"441","611"
"514","394"
"858","214.5"
"736.5","598"
"76","509"
"55","592"
"566.5","522"
"575.5","786.5"
"972","706"
"576","20"
"313.5","186"
"164","422"
"413","251"
"50.5","706.5"
"689","440"
"97.5","220.5"
"615","393"
"652.5","714.5"
"101","273"
"219.5","230.5"
"609","776.5"
"413","126.5"
"576","149"
"124.5","32.5"
"705.5","403.5"
"489","391"
"1021.5","51"
"741.5","213"
"311.5","486"
"296.5","536.5"
"1020","271"
"67","27"
"186","381.5"
"176.5","552"
"719","305"
"543","270"
"268","761"
"438","284.5"
"96.5","436.5"
"328","100"
"746","249"
"650","583.5"
"982.5","68.5"
"842","90"
"982","7.5"
"599","571.5"
"466.5","678.5"
"94.5","783"
"30.5","267.5"
"600","541"
"233.5","267.5"
"320","352"
"316.5","319"
"622.5","193.5"
"1014.5","136"
"592","579.5"
"433","218.5"
"234","632"
"363","437"
"637.5","617.5"
"716","614"
"255","33"
"220","1.5"
"732","257.5"
"123","210.5"
"59","441.5"
"137.5","449.5"
"220.5","335.5"
"1015.5","69.5"
"660.5","424"
"457","674"
"107.5","577.5"
"975","218"
"446","609.5"
"742.5","213.5"
"463","427.5"
"1073.5","50"
"978","31"
"924.5","590"
"32","752.5"
"4","121"
"1101","110.5"
"951.5","128.5"
"275.5","678.5"
"785","168"
"598","348.5"
"734.5","179"
"482.5","478"
"55.5","672"
"1027.5","97"
"656","92"
"701.5","325"
"46","282"
"399.5","574"
"977","93"
"749.5","735.5"
"128","529.5"
"512.5","716.5"
"1019.5","207"
"189","703.5"
"793.5","322.5"
"107.5","767"
"930","224.5"
"937","630.5"
"956","18.5"
"152.5","677"
"340","8.5"
"496.5","654.5"
"466","695.5"
"495","580"
"490","46"
"970.5","359.5"
"390.5","748.5"
"452","150.5"
"600.5","295"
"401.5","696.5"
"564","43.5"
"792.5","349"
"811","676"
"394.5","750"
"955.5","112"
"265","637"
"357.5","517"
"1121.5","8.5"
"750","316.5"
"136.5","775.5"
"332","609"
"208","150.5"
"465","18"
"375.5","383"
"422.5","50"
"945","4"
"549","509.5"
"406.5","387.5"
"858","66.5"
"612","795.5"
"102","300.5"
"887.5","667"
"65.5","82.5"
"218.5","373"
"241","722"
"741.5","730.5"
"755","547"
"711","558"
"667.5","715.5"
"518.5","415"
"648","303"
"296","327.5"
"854.5","396.5"
"161.5","45.5"
"191","303"
"138","178"
"236.5","19"
"5.5","97"
"839.5","404"
"629.5","506"
"371","386"
"970","369"
"204.5","413.5"
"924","123"
"829.5","467"
"109.5","440"
"333.5","141.5"
"392.5","105"
"323","608.5"
"601","21"
"200.5","523"
"872","42"
"814","667.5"
"623.5","704"
"829.5","649.5"
"448","357.5"
"403","628.5"
"501","361.5"
"927.5","558.5"
"392.5","199"
"960","73.5"
"257","627.5"
"644","100"
"238","760"
"507","94.5"
"285.5","392"
"256.5","23.5"
"644","5"
"953","713.5"
"267","746"
"952","6"
"30.5","260.5"
"56.5","655"
"305","375"
"679","27.5"
"610","321.5"
"316","733.5"
"966.5","301.5"
"95.5","388"
"1104.5","6"
"729.5","380.5"
"516","797.5"
"620.5","493.5"
"139.5","462.5"
"568","531"
"816.5","540.5"
"278","793.5"
"427.5","126"
"893.5","726.5"
"926","573"
"313","226"
"78.5","31"
"337","144"
"393.5","92.5"
"21","283.5"
"352","277.5"
"711","520.5"
"706.5","660"
"787.5","209"
"582","444"
"571","416"
"504.5","351"
"356","247.5"
"139.5","585.5"
"337","130.5"
"907.5","394"
"206.5","651"
"82","713.5"
"799","628.5"
"642","507"
"875","164"
"329.5","573"
"981.5","199.5"
"27.5","85"
"901.5","260.5"
"773","168.5"
"873.5","135"
"103","149.5"
"264","40"
"1072","231"
"953","205.5"
"960.5","449"
"132","768.5"
"814.5","184.5"
"855","235"
"86.5","566.5"
"194","596.5"
"283.5","604"
"1014","379"
"884","417.5"
"703.5","508.5"
"970","159"
"162","303"
"316.5","744"
"65","230"
"491","302"
"289","258"
"916","313.5"
"816.5","424"
"365.5","155"
"89","455"
"832","454"
"822.5","480.5"
"867.5","365.5"
"132.5","119"
"404","113.5"
"273.5","57"
"397.5","658"
"791","540"
"756.5","402"
"496","597"
"288.5","209"
"232.5","322"
"19","478.5"
"744","140.5"
"940.5","572.5"
"916","710.5"
"826","418.5"
"321","371.5"
"377.5","226"
"822","670.5"
"908.5","93"
"230.5","367"
"3","782"
"466","781.5"
"950","166.5"
"950.5","23"
"521.5","606"
"289","414.5"
"35.5","442"
"655","446.5"
"249","256"
"387","129.5"
"788.5","355.5"
"823.5","408"
"326","107.5"
"402.5","75.5"
"929","27.5"
"363","179"
"963.5","79.5"
"885","326.5"
"744","606.5"
"380.5","487"
"183.5","688"
"682","490"
"173","681"
"883","186.5"
"207","734"
"788.5","172.5"
"46","103"
"878","355.5"
"359","108.5"
"362.5","578"
"711","556.5"
"713.5","330"
"28","743"
"273.5","228"
"808.5","648.5"
"198.5","33.5"
"164.5","734"
"423","563"
"653.5","94"
"409.5","293.5"
"196","8.5"
"727.5","491.5"
"594.5","317.5"
"898","716"
"912","710"
"821","139"
"860.5","147.5"
"931.5","378"
"386","684"
"540.5","395"
"352","125.5"
"809.5","740"
"2","328.5"
"387.5","638"
"292.5","664"
"271.5","606"
"573.5","705"
"639.5","799"
"849","350"
"607","400"
"399","533"
"678","617.5"
"954.5","132"
"15","105"
"43.5","334"
"445.5","552"
"953.5","324"
"884.5","224"
"905","82.5"
"1064.5","108"
"620","93"
"579.5","559.5"
"999.5","203"
"457.5","55"
"941.5","680"
"789","236.5"
"222","17"
"942.5","315"
"787","74"
"380","471.5"
"275.5","448.5"
"1056.5","287.5"
"292.5","632"
"943","175"
"830","135"
"726.5","373.5"
"363","14.5"
"751","38"
"10","438"
"257","667"
"307","664"
"552","685.5"
"436","230"
"107","406.5"
"906","318"
"487","115"
"390.5","297"
"103","129.5"
"915.5","40"
"52","432.5"
"214.5","522"
"719.5","16"
"569","786.5"
"424.5","271"
"188.5","575.5"
"355.5","532"
"981.5","33.5"
"347.5","242"
"125.5","309"
"809","457.5"
"157","158.5"
"862.5","412.5"
"743.5","391.5"
"704","738"
"400.5","159"
"468","404.5"
"810","236"
"84","425"
"196","793"
"445","474"
"295","754.5"
"92","672"
"557","242"
"1078.5","103.5"
"752","152"
"200.5","396.5"
"832.5","284"
"392","772"
"1015","643.5"
"795.5","312.5"
"898.5","543"
"388.5","622.5"
"504","536"
"391","52.5"
"227","128.5"
"365.5","797"
"187.5","620"
"488.5","617.5"
"407","606"
"230.5","290.5"
"739.5","403"
"132","747.5"
"1120.5","8"
"362.5","561.5"
"460.5","137.5"
"592.5","291.5"
"580.5","144"
"243","528"
"584","276"
"740","640.5"
"624","177"
"639","757"
"497","696"
"779","469"
"543","574.5"
"953","143"
"147","769"
"473","645.5"
"769.5","213"
"363","478"
"550","224.5"
"39","73.5"
"66","217.5"
"39","757.5"
"170.5","1"
"553.5","453"
"61.5","411"
"764","423.5"
"809.5","745.5"
"711","399.5"
"893.5","235"
"377","109.5"
"983.5","579.5"
"598","506"
"638.5","649"
"5","6"
"732","475.5"
"213.5","758.5"
"640","540.5"
"109","700"
"988.5","282"
"248","771"
"18.5","5.5"
"5","90.5"
"267.5","583"
"202.5","523"
"383.5","751"
"256","693.5"
"582","451.5"
"137","672.5"
"303","536.5"
"12.5","130.5"
"136.5","490.5"
"411","416.5"
"389","762"
"142","479"
"890","33"
"547.5","446.5"
"294","364.5"
"57.5","472.5"
"662","25"
"209","615"
"887.5","515"
"37.5","616"
"719.5","565.5"
"623.5","503"
"288.5","703.5"
"133","127.5"
"709.5","341.5"
"497.5","580.5"
"665","293"
"818.5","302"
"11.5","616"
"266.5","311"
"1075.5","250"
"493.5","794"
"325","575"
"323.5","207.5"
"91.5","77.5"
"637.5","50"
"891.5","220"
"326","234.5"
"327.5","288"
"812","274.5"
"247","583"
"1013.5","80.5"
"164","262.5"
"69","442.5"
"127","588.5"
"770.5","540"
"527","719"
"737","40.5"
"438.5","788.5"
"933","15.5"
"604.5","232"
"221.5","726"
"59","18"
"847.5","553.5"
"356","785"
"276.5","6.5"
"525","580"
"834.5","516"
"333","580"
"575","596"
"709","301"
"105","474.5"
"67","473"
"9","378.5"
"12.5","496.5"
"144","455"
"250","319.5"
"459.5","575.5"
"638","222.5"
"1022.5","319"
"71.5","708.5"
"118","497"
"74","647.5"
"964","600"
"777.5","614"
"422.5","215"
"427.5","551"
"658.5","32.5"
"941.5","317"
"3","360"
"195","509"
"176.5","741"
"571.5","321"
"252.5","304.5"
"585","616.5"
"684.5","442.5"
"153.5","48.5"
"238","339"
"444","204"
"183","28"
